Wall time,Step,Value
1590925314.687011,752,-0.8900074362754822
1590925315.505087,756,-3.4736952781677246
1590925316.377859,760,1.4813666343688965
1590925317.209666,764,-1.9592045545578003
1590925318.025364,768,1.6943514347076416
1590925318.875529,772,-5.149853706359863
1590925319.770978,776,-4.086259841918945
1590925320.699158,780,-5.9506731033325195
1590925321.634054,784,-0.9801271557807922
1590925322.478039,788,-2.269918441772461
1590925323.2817779,792,3.8483917713165283
1590925324.1918058,796,-4.354276657104492
1590925325.0448241,800,2.5714306831359863
1590925325.9364018,804,-2.1848959922790527
1590925326.851222,808,1.2452589273452759
1590925327.668652,812,-3.98110032081604
1590925328.4436831,816,-0.5423295497894287
1590925329.2752829,820,-4.62449836730957
1590925330.0996292,824,1.5422873497009277
1590925330.914238,828,-4.451598167419434
1590925331.80452,832,-0.04457378387451172
1590925332.621946,836,-4.433512210845947
1590925333.4216871,840,2.460927963256836
1590925334.236127,844,-2.6429004669189453
1590925335.090705,848,3.452718734741211
1590925336.167517,852,-4.463691711425781
1590925337.531782,856,1.9065260887145996
1590925339.071014,860,-3.7957355976104736
1590925341.309294,864,0.856966495513916
1590925343.823614,868,-1.7278163433074951
1590925346.036921,872,2.8742117881774902
1590925348.416437,876,-1.6224720478057861
1590925350.427259,880,1.7740051746368408
1590925352.12382,884,-3.673281669616699
1590925353.962251,888,0.18226337432861328
1590925355.776457,892,-2.9755005836486816
1590925357.553399,896,4.20532751083374
1590925359.031801,900,-0.8030362129211426
1590925360.77565,904,2.284548759460449
1590925362.324773,908,-1.0126423835754395
1590925363.478244,912,0.5611214637756348
1590925364.727305,916,-3.0287156105041504
1590925367.999122,920,-0.9299969673156738
1590925369.3772202,924,-0.9539775848388672
1590925370.2151198,928,4.606129169464111
1590925371.061821,932,-1.3985252380371094
1590925371.951911,936,3.0245442390441895
1590925373.29583,940,-1.6170287132263184
1590925374.598646,944,2.9785966873168945
1590925375.4990568,948,-0.40943336486816406
1590925376.3677208,952,4.2496137619018555
1590925377.4445372,956,-2.0927681922912598
1590925378.342825,960,1.0993199348449707
1590925379.648372,964,-2.113560676574707
1590925380.888457,968,1.082402229309082
1590925382.280939,972,-1.9288330078125
1590925383.1756659,976,1.8594512939453125
1590925384.126233,980,-0.05814027786254883
1590925385.0630422,984,1.429572582244873
1590925385.980793,988,-2.630392551422119
1590925387.46506,992,-1.5196456909179688
1590925388.5034938,996,-1.2037134170532227
1590925389.369052,1000,4.421849250793457
1590925390.37585,1004,-2.1284003257751465
1590925391.3207092,1008,2.318298816680908
1590925392.253404,1012,-2.8606438636779785
1590925393.3027,1016,0.6489415168762207
1590925394.251989,1020,-2.202341079711914
1590925395.1536908,1024,1.0353474617004395
1590925396.4245021,1028,-3.129761219024658
1590925397.4000902,1032,0.04044294357299805
1590925398.241077,1036,-1.893575668334961
1590925399.066112,1040,1.711874008178711
1590925401.522075,1044,-0.8815207481384277
1590925402.8741162,1048,2.376084804534912
1590925405.102516,1052,-4.422738075256348
1590925406.8117409,1056,-3.2641348838806152
1590925408.269631,1060,-4.73729944229126
1590925409.971018,1064,0.21655511856079102
1590925411.693593,1068,-1.0311450958251953
1590925413.2486532,1072,6.0005035400390625
1590925414.117974,1076,-0.9185199737548828
1590925415.2953532,1080,-0.8388481140136719
1590925416.1824489,1084,0.22195053100585938
1590925417.046897,1088,0.6626672744750977
1590925417.962902,1092,-4.127972602844238
1590925419.0242162,1096,-3.8494949340820312
1590925420.649961,1100,-6.278521537780762
1590925421.722795,1104,0.8702402114868164
1590925422.610484,1108,-5.69669246673584
1590925423.439952,1112,0.7572336196899414
1590925424.296097,1116,-1.2422218322753906
