Wall time,Step,Value
1590925446.055916,1196,4.203577041625977
1590925447.026071,1200,6.364224433898926
1590925448.128034,1204,4.602213382720947
1590925449.2450728,1208,2.963287830352783
1590925450.302578,1212,3.5731072425842285
1590925451.531017,1216,1.8140517473220825
1590925452.9729521,1220,3.5184149742126465
1590925453.806695,1224,2.1163928508758545
1590925454.7135391,1228,8.522927284240723
1590925455.5119512,1232,2.968186378479004
1590925456.6348548,1236,6.985837936401367
1590925457.757777,1240,6.003198146820068
1590925458.648015,1244,4.338951110839844
1590925459.752352,1248,5.761683464050293
1590925460.852761,1252,2.7980427742004395
1590925461.830415,1256,2.5498971939086914
1590925462.828251,1260,1.2648437023162842
1590925463.6554391,1264,2.599330425262451
1590925464.45046,1268,3.945249080657959
1590925465.239774,1272,4.881429195404053
1590925466.085839,1276,3.5233209133148193
1590925466.925127,1280,5.7838850021362305
1590925467.907964,1284,2.350836753845215
1590925469.09846,1288,5.688892364501953
1590925470.209934,1292,5.192463397979736
1590925471.049749,1296,5.200976371765137
1590925471.894562,1300,3.5940945148468018
1590925472.736775,1304,3.612863540649414
1590925473.562666,1308,7.726236820220947
1590925474.391638,1312,4.966000080108643
1590925475.291906,1316,6.916831970214844
1590925476.119242,1320,6.267005920410156
1590925476.965662,1324,4.157870292663574
1590925477.812438,1328,10.951595306396484
1590925478.657224,1332,2.102771759033203
1590925479.498608,1336,6.063439846038818
1590925480.915463,1340,3.0360310077667236
1590925481.798434,1344,3.21388578414917
1590925482.947032,1348,2.7235183715820312
1590925484.1018062,1352,6.062754154205322
1590925485.3345768,1356,3.490269422531128
1590925486.3402932,1360,4.341793060302734
1590925487.5179148,1364,2.332651376724243
1590925488.8674781,1368,6.590475082397461
1590925490.227349,1372,3.045492172241211
1590925491.447597,1376,3.463301658630371
1590925492.3475971,1380,4.868281364440918
1590925493.594371,1384,4.092374801635742
1590925494.7977998,1388,3.390753746032715
1590925495.8809888,1392,4.7340874671936035
1590925496.908831,1396,3.808154582977295
1590925497.855438,1400,2.7520782947540283
1590925499.313664,1404,2.0714902877807617
1590925500.319366,1408,2.2676262855529785
1590925501.34284,1412,3.8545913696289062
1590925502.3621418,1416,5.898612022399902
1590925503.3189929,1420,5.179233551025391
1590925504.211201,1424,3.320133686065674
1590925505.780054,1428,1.6638145446777344
1590925506.9454012,1432,2.4376840591430664
1590925508.0166059,1436,3.573301315307617
1590925509.1006248,1440,4.206356525421143
1590925510.519049,1444,3.9094648361206055
1590925511.5208051,1448,2.624636650085449
1590925512.409051,1452,1.969672679901123
1590925513.279706,1456,3.995121955871582
1590925514.319736,1460,2.159982204437256
1590925515.4632902,1464,4.493879318237305
1590925517.221558,1468,1.9337660074234009
1590925518.721716,1472,6.178922653198242
1590925519.623444,1476,3.2180557250976562
1590925520.746528,1480,1.5533618927001953
1590925521.906868,1484,1.3588380813598633
1590925522.933126,1488,4.322888374328613
1590925523.835903,1492,1.4712927341461182
1590925524.879282,1496,2.553678512573242
1590925525.9347231,1500,1.3724493980407715
