Wall time,Step,Value
1590926099.053962,1165,0.65625
1590926100.1845639,1166,0.78125
1590926101.598969,1167,0.84375
1590926102.8895922,1168,0.84375
1590926104.038455,1169,0.96875
1590926104.9441211,1170,0.75
1590926105.774783,1171,1.09375
1590926106.594486,1172,0.53125
1590926107.849223,1173,1.09375
1590926108.818676,1174,1.0
1590926109.942683,1175,0.40625
1590926110.847729,1176,1.0
1590926111.818413,1177,-0.1875
1590926113.1063612,1178,1.09375
1590926114.429333,1179,0.9375
1590926115.58575,1180,1.0
1590926116.618397,1181,0.875
1590926117.689022,1182,-0.46875
1590926118.765614,1183,0.625
1590926119.696224,1184,0.625
1590926120.6516218,1185,1.0
1590926121.8847191,1186,0.5
1590926123.0024068,1187,-0.09375
1590926123.883322,1188,0.8125
1590926124.739833,1189,0.84375
1590926126.077013,1190,0.625
1590926127.4087381,1191,0.9375
1590926128.610785,1192,0.53125
1590926129.7259672,1193,0.40625
1590926130.7496178,1194,0.90625
1590926131.844717,1195,0.65625
1590926132.897245,1196,0.65625
1590926134.137158,1197,-0.34375
1590926135.395906,1198,0.90625
1590926136.5889542,1199,0.6875
1590926137.543443,1200,0.40625
1590926138.6575081,1201,1.1875
1590926139.608386,1202,0.9375
1590926140.683549,1203,0.34375
1590926141.605935,1204,1.0
1590926142.415189,1205,0.71875
1590926143.511543,1206,0.53125
1590926144.739615,1207,1.125
1590926145.983058,1208,0.5625
1590926147.0329669,1209,0.875
1590926148.060232,1210,0.90625
1590926149.0794759,1211,1.3125
1590926150.020257,1212,0.71875
1590926151.738934,1213,0.84375
1590926152.9186718,1214,0.0625
1590926153.937529,1215,0.90625
1590926155.0247731,1216,0.9375
1590926156.703604,1217,0.9375
1590926157.965282,1218,0.53125
1590926159.156296,1219,0.21875
1590926160.052381,1220,0.5625
1590926161.434535,1221,-0.1875
1590926162.739465,1222,1.1875
1590926163.775388,1223,0.84375
1590926164.643691,1224,0.90625
1590926165.4474308,1225,0.71875
1590926166.337284,1226,1.09375
1590926167.184682,1227,0.25
1590926168.055707,1228,0.9375
1590926168.9706051,1229,0.875
1590926169.7570271,1230,0.9375
1590926170.497003,1231,0.90625
1590926171.246401,1232,0.28125
1590926172.065377,1233,1.125
1590926172.813071,1234,0.84375
1590926173.7325969,1235,0.875
1590926174.5808058,1236,0.75
1590926175.361932,1237,0.25
1590926176.853472,1238,0.21875
1590926177.958926,1239,0.4375
1590926178.769544,1240,0.625
1590926179.734543,1241,-0.28125
1590926180.808508,1242,0.28125
1590926181.988657,1243,0.8125
1590926183.172211,1244,1.125
1590926184.3845272,1245,0.5625
1590926185.620825,1246,0.75
1590926186.941561,1247,0.90625
1590926188.160552,1248,1.09375
1590926189.8160489,1249,-0.03125
1590926190.772162,1250,0.78125
1590926191.642913,1251,0.71875
1590926192.805526,1252,-0.25
1590926194.020236,1253,0.34375
1590926194.901817,1254,0.6875
1590926196.062783,1255,-0.15625
1590926197.384646,1256,0.78125
1590926199.095335,1257,0.15625
1590926202.623822,1258,0.6875
1590926204.294241,1259,1.125
1590926205.9497569,1260,1.03125
1590926207.0937128,1261,0.75
1590926208.164882,1262,0.8125
1590926209.223757,1263,0.71875
1590926210.2310882,1264,0.125
1590926211.281294,1265,0.84375
1590926212.4266272,1266,0.6875
1590926213.236323,1267,0.90625
1590926214.050251,1268,0.375
1590926214.899204,1269,1.15625
1590926215.823953,1270,-0.03125
1590926216.659631,1271,1.09375
1590926217.459799,1272,1.125
1590926218.31717,1273,0.5
1590926219.395945,1274,0.84375
1590926220.28135,1275,0.9375
1590926221.2952561,1276,0.78125
1590926222.185496,1277,0.71875
1590926223.510883,1278,0.5625
1590926224.606854,1279,1.0
1590926225.5440261,1280,0.5625
1590926226.320427,1281,1.03125
1590926227.1416671,1282,0.46875
1590926227.912812,1283,0.53125
1590926228.844469,1284,0.28125
1590926230.853173,1285,0.875
1590926232.955178,1286,0.9375
1590926235.602907,1287,0.1875
1590926237.02486,1288,0.3125
1590926238.5214899,1289,0.5
1590926239.892905,1290,0.84375
1590926241.171967,1291,1.0625
1590926242.134048,1292,1.125
1590926243.019226,1293,0.75
1590926244.0322611,1294,0.8125
1590926245.449404,1295,0.4375
1590926246.809688,1296,0.375
1590926248.1469262,1297,0.28125
1590926249.270275,1298,1.09375
1590926250.5952919,1299,0.625
1590926252.0941288,1300,0.03125
1590926253.1193569,1301,0.59375
1590926254.180745,1302,0.78125
1590926255.1774201,1303,1.1875
1590926256.121959,1304,1.0625
1590926257.109853,1305,1.21875
1590926257.958428,1306,1.0625
1590926258.8453388,1307,1.125
1590926259.6700852,1308,1.28125
1590926260.594732,1309,0.78125
1590926261.507075,1310,1.03125
1590926262.343284,1311,1.125
1590926263.165726,1312,1.21875
1590926263.9615738,1313,0.59375
1590926264.80815,1314,0.875
1590926265.654552,1315,1.09375
1590926266.613573,1316,0.6875
1590926267.6036851,1317,0.5625
1590926268.4388428,1318,0.90625
1590926269.251203,1319,0.0
1590926270.082792,1320,0.90625
1590926270.8756402,1321,1.03125
1590926271.936179,1322,1.125
1590926273.357499,1323,1.03125
1590926274.456089,1324,1.03125
1590926275.82412,1325,0.28125
1590926276.731849,1326,1.15625
1590926277.716119,1327,0.65625
1590926278.982005,1328,0.46875
1590926280.160131,1329,0.84375
1590926281.025863,1330,1.0
1590926281.947071,1331,0.84375
1590926282.715075,1332,1.0
1590926283.8228219,1333,0.625
1590926284.829248,1334,1.15625
1590926285.727256,1335,0.78125
1590926286.840451,1336,1.03125
1590926287.842419,1337,0.84375
1590926288.607467,1338,0.375
1590926289.818197,1339,0.875
1590926290.647125,1340,0.875
1590926291.693372,1341,0.125
1590926292.890945,1342,1.09375
1590926294.112004,1343,0.71875
1590926295.0438578,1344,0.59375
1590926295.834123,1345,0.6875
1590926296.6639192,1346,0.125
1590926297.603519,1347,0.40625
1590926298.6812,1348,0.53125
1590926299.89187,1349,0.8125
1590926300.8464692,1350,0.28125
1590926301.9734159,1351,0.90625
1590926303.3975859,1352,0.90625
1590926305.217823,1353,0.53125
1590926306.591149,1354,1.03125
1590926307.738511,1355,0.125
1590926308.916533,1356,1.15625
1590926310.344306,1357,0.8125
1590926311.539016,1358,0.875
1590926312.366106,1359,0.8125
1590926313.129465,1360,1.375
1590926313.951627,1361,0.21875
1590926315.100829,1362,1.125
1590926316.091918,1363,0.96875
1590926316.953949,1364,0.84375
1590926317.816797,1365,0.9375
1590926318.8135512,1366,1.15625
1590926319.799229,1367,-0.21875
1590926320.611006,1368,0.75
1590926321.635958,1369,0.5625
1590926323.0334342,1370,1.0
1590926324.050612,1371,0.65625
1590926325.1486878,1372,1.21875
1590926327.3909051,1373,0.65625
1590926329.81809,1374,0.84375
1590926331.750962,1375,0.84375
1590926333.646967,1376,0.96875
1590926336.096778,1377,1.09375
1590926337.811976,1378,0.25
1590926339.195543,1379,0.75
1590926340.3564,1380,0.8125
1590926341.27366,1381,0.84375
1590926342.296322,1382,0.46875
1590926343.306153,1383,1.0625
1590926344.367989,1384,0.15625
1590926345.3673768,1385,0.625
1590926346.508446,1386,1.15625
1590926347.696316,1387,-0.125
1590926349.569453,1388,0.375
1590926351.372788,1389,1.0625
1590926352.9087439,1390,1.0625
1590926354.6378171,1391,0.46875
1590926356.035455,1392,1.21875
1590926356.9654489,1393,1.15625
